Id_Cliente,Targa,Nome,Cognome,Age,Marca,NumCilindri,Cv,Prezzo,Data_Immatricolazione,Data_Acquisto,Data_Assicurazione,Codice_Rischio
893,BY807BJ,Esuberanzo,Ricciardi,53,Volvo,four,160,19045,2007/09/14,2010/10/07,2011/03/21,1
894,AF342DF,Graziolo,Guerra,18,Honda,four,86,9095,2002/11/22,2012/01/28,2016/01/19,3
894,ED355QK,Graziolo,Guerra,18,Nissan,four,69,6649,1992/03/08,2004/05/01,2007/07/04,3
895,BC428YE,Selvaggia,Montanari,44,Toyota,four,70,9258,2005/03/11,2009/07/14,2012/05/31,3
895,BV286IP,Selvaggia,Montanari,44,Peugot,four,95,15580,1996/02/21,2013/01/05,2013/12/27,3
896,BX013MR,Esilio,Perrone,73,Peugot,four,97,16630,1995/10/06,2004/05/03,2011/01/26,3
896,CH002VX,Esilio,Perrone,73,Volkswagen,four,52,7995,1999/03/22,2003/10/26,2008/09/13,3
897,BU651BE,Malvina,Ferrante,77,Isuzu,four,78,6785,1993/08/17,1998/05/24,2002/01/26,3
897,EM428ZZ,Malvina,Ferrante,77,Dodge,four,68,6229,2001/03/21,2004/12/17,2006/09/04,3
898,ET851HS,Madero,Sala,19,Peugot,four,142,18150,1997/06/04,1999/12/12,2002/07/03,3
898,AN666NY,Madero,Sala,19,Mazda,four,84,11245,1994/02/27,2014/05/03,2014/09/03,3
899,BS521ZP,Consolo,Olivieri,19,Audi,four,102,13950,2010/08/09,2014/12/09,2015/07/06,3
899,CR610TP,Consolo,Olivieri,19,Peugot,four,97,12440,1995/10/12,2015/06/13,2016/04/07,3
900,AF256DK,Ferardo,Pagano,66,Bmw,six,182,36880,2004/04/06,2011/06/21,2011/11/18,2
900,CG447AM,Ferardo,Pagano,66,Volvo,four,114,16845,1998/03/02,2006/06/07,2006/09/03,2
901,DK084VB,Lero,Gentile,65,Peugot,four,97,11900,2013/06/28,2013/09/24,2015/07/22,2
901,BI801CH,Lero,Gentile,65,Peugot,four,95,13860,1990/03/24,1999/10/05,2012/12/04,2
902,BE855EP,Gandolfo,Gentile,75,Nissan,four,69,7349,2011/01/30,2012/12/30,2014/01/26,2
902,AJ254AN,Gandolfo,Gentile,75,Toyota,four,62,8778,2012/07/01,2014/06/05,2015/10/29,2
903,BY876PX,Elso,Ferraro,77,Peugot,four,95,13860,1996/03/09,1999/08/02,2003/06/26,1
903,BP404KA,Elso,Ferraro,77,Toyota,four,70,7198,1992/12/05,1997/02/13,2001/06/05,1
904,EL181FG,Liberante,Grassi,64,Toyota,four,70,6938,2008/02/15,2014/05/26,2015/07/17,3
904,CN785II,Liberante,Grassi,64,Honda,four,86,8845,1993/04/03,1996/03/04,1996/10/15,3
905,DI750TO,Oriana,Fontana,46,Subaru,four,82,7126,1994/12/06,2014/11/25,2016/03/27,1
905,CY468EM,Oriana,Fontana,46,Renault,four,68,9295,2001/09/17,2007/04/26,2015/06/06,1
906,CK614TW,Rosmiro,Martini,30,Honda,four,58,6479,2011/09/06,2014/01/06,2015/08/18,1
906,BE831OM,Rosmiro,Martini,30,Honda,four,76,7295,2009/12/05,2013/10/06,2014/07/18,1
907,EM804RP,Lucindo,Conte,77,Audi,five,110,18920,2013/05/12,2014/12/10,2015/06/26,2
907,CT754CA,Lucindo,Conte,77,Audi,five,140,23875,1998/06/11,2014/09/19,2015/02/10,2
908,AN876MC,Clero,Antonelli,69,Toyota,four,70,9258,1990/11/20,1996/08/24,2001/09/10,1
908,AR616LE,Clero,Antonelli,69,Honda,four,86,9095,2006/05/20,2008/07/02,2009/04/06,1
909,EV476YE,Toscana,Pellegrini,54,Honda,four,86,7895,1993/04/27,1997/12/20,2007/08/12,1
909,CF508BF,Toscana,Pellegrini,54,Volvo,four,114,12940,2013/01/05,2013/02/09,2015/11/21,1
910,BV786YW,Lella,Serra,23,Mazda,four,84,8845,2000/04/15,2009/10/31,2011/05/28,3
910,AO635XB,Lella,Serra,23,Volkswagen,four,85,8495,2010/06/24,2013/08/11,2013/08/11,3
911,CU868MN,Violante,Vitale,24,Nissan,four,55,7099,2006/06/03,2007/12/10,2015/03/23,1
911,CA012OX,Violante,Vitale,24,Dodge,four,102,8558,2008/08/21,2011/08/25,2012/11/27,1
912,AU100AK,Venicio,Gatti,35,Honda,four,76,7129,1996/01/02,2016/02/13,2016/04/21,1
912,AA811DO,Venicio,Gatti,35,Subaru,four,82,7463,2000/10/26,2012/06/18,2015/03/12,1
913,EB653OL,Provvido,Antonelli,77,Toyota,four,116,9639,2004/02/18,2007/02/21,2010/07/22,3
913,CY087NM,Provvido,Antonelli,77,Volvo,six,134,21485,2000/04/04,2004/07/17,2012/10/12,3
914,EE543TQ,Vieri,Lorusso,60,Volvo,four,114,13415,2010/09/06,2015/10/09,2015/11/10,1
914,AS302QM,Vieri,Lorusso,60,Volvo,four,114,16515,2007/03/22,2011/10/04,2012/11/08,1
915,CD676HT,Udilla,Messina,33,Honda,four,76,6855,1996/04/04,1999/01/01,2008/11/01,2
915,AF181NY,Udilla,Messina,33,Volkswagen,four,100,9995,2000/04/28,2014/11/07,2015/07/29,2
916,AP684IE,Laureato,Lombardo,22,Volkswagen,four,68,9495,2005/08/09,2014/11/11,2015/12/27,1
916,AI041UF,Laureato,Lombardo,22,Volkswagen,four,68,13845,2005/06/04,2010/05/03,2012/03/17,1
917,BT627ZW,Amalio,Giordano,19,Audi,five,110,18920,1999/10/08,2007/09/03,2012/05/09,1
917,BG465RA,Amalio,Giordano,19,Mazda,four,84,11245,1991/08/25,1993/10/12,1999/04/29,1
918,AS363KU,Cristian,Pellegrino,48,Nissan,six,152,13499,2007/10/27,2011/07/28,2014/04/25,1
918,EH804SB,Cristian,Pellegrino,48,Volvo,four,114,15985,2009/11/05,2015/06/23,2015/06/28,1
919,EP633WN,Illio,Leone,36,Mazda,four,64,10795,2007/10/23,2008/12/18,2010/05/07,1
919,CB622YA,Illio,Leone,36,Saab,four,110,15510,1999/06/11,2013/05/31,2013/07/01,1
920,BZ077VT,Odarda,Pozzi,49,Mazda,two,101,13645,1993/09/27,1999/12/21,2007/09/06,3
920,BA067XZ,Odarda,Pozzi,49,Toyota,six,156,15690,1989/02/20,2011/05/18,2015/07/10,3
921,CE184OW,Flavianna,Volpe,30,Toyota,four,116,9989,1996/05/21,2014/03/23,2015/05/20,1
921,EY705HV,Flavianna,Volpe,30,Toyota,four,62,6918,2010/09/24,2015/09/20,2015/11/26,1
922,AF572HR,Florangela,Silvestri,65,Bmw,four,101,16925,1996/10/04,2004/04/02,2007/04/03,3
922,BK567BV,Florangela,Silvestri,65,Isuzu,four,78,6785,2004/08/15,2016/03/16,2016/04/21,3
923,BJ818FG,Ivonio,Aiello,26,Volkswagen,four,88,12290,1994/11/13,2000/12/23,2009/02/20,2
923,AP633CJ,Ivonio,Aiello,26,Volvo,six,134,21485,1996/12/05,1999/04/10,2006/04/17,2
924,BZ472FN,Rossello,Lombardo,18,Dodge,four,88,8921,1997/02/12,2010/09/09,2011/10/28,2
924,AW885LS,Rossello,Lombardo,18,Subaru,four,73,7603,1997/03/09,2015/12/08,2016/01/04,2
925,EP108SA,Paola,Sanna,27,Toyota,four,92,11248,1996/04/15,2002/05/26,2007/09/08,3
925,DY432SP,Paola,Sanna,27,Toyota,four,116,8449,1995/05/29,2003/10/03,2006/02/23,3
926,EW236XQ,Onorabile,De Rosa,59,Chevrolet,four,70,6575,1992/05/09,2010/09/28,2013/04/01,3
926,EN317ZF,Onorabile,De Rosa,59,Bmw,six,182,41315,1991/01/28,2013/07/06,2014/10/14,3
927,BK376QY,Nadiana,Piccolo,68,Toyota,four,70,8358,2008/01/05,2013/02/17,2015/10/30,2
927,AJ742WQ,Nadiana,Piccolo,68,Nissan,four,97,8949,2001/10/05,2001/11/01,2005/06/01,2
928,AP205CV,Giona,Ceccarelli,21,Peugot,four,95,13200,2005/06/02,2007/12/02,2013/01/01,2
928,BL360RF,Giona,Ceccarelli,21,Bmw,six,121,24565,2004/04/23,2013/10/31,2015/02/16,2
929,BB456RO,Elide,Sartori,50,Toyota,four,70,7738,1996/11/12,2012/11/19,2013/12/07,2
929,AJ464IQ,Elide,Sartori,50,Mitsubishi,four,116,9279,1990/01/10,2007/09/17,2008/12/19,2
930,BH374JK,Santoro,Lombardo,39,Audi,five,110,17710,2002/11/08,2015/04/13,2015/08/03,1
930,CB351JF,Santoro,Lombardo,39,Volkswagen,four,88,12290,2008/07/10,2015/11/08,2016/03/27,1
931,EY270NJ,Romilde,Ceccarelli,19,Peugot,four,95,16695,2003/06/05,2003/12/05,2009/04/09,1
931,EW768XO,Romilde,Ceccarelli,19,Toyota,six,156,15750,2000/02/22,2002/04/09,2009/12/27,1
932,AL620DM,Ermida,Conte,29,Isuzu,four,90,11048,2009/01/31,2009/09/07,2013/10/26,3
932,CE330UG,Ermida,Conte,29,Volvo,six,134,21485,1991/11/25,2001/04/12,2007/02/07,3
933,CP265YE,Vinca,Marra,44,Mercedes-benz,five,123,28248,2002/12/31,2010/09/22,2014/02/08,1
933,AM700ZN,Vinca,Marra,44,Peugot,four,95,16900,2013/01/11,2013/12/09,2015/02/11,1
934,BN283DB,Adelisa,Parisi,24,Toyota,four,56,7898,1992/10/19,2002/04/28,2013/12/29,3
934,CQ381VP,Adelisa,Parisi,24,Honda,four,76,7295,2008/11/12,2014/10/12,2016/04/22,3
935,AC116DK,Saveria,Costantini,38,Mitsubishi,four,145,14869,1995/12/01,1998/01/03,2012/03/06,1
935,AB451SM,Saveria,Costantini,38,Mitsubishi,four,88,8499,2008/11/09,2015/02/09,2015/04/16,1
936,ET838HD,Rezzieri,Pozzi,64,Toyota,four,62,7898,1991/12/06,2014/11/30,2015/03/22,1
936,AV868NF,Rezzieri,Pozzi,64,Bmw,six,182,41315,2011/03/13,2015/08/22,2016/01/18,1
937,DJ226SS,Gemella,Grassi,65,Peugot,four,97,12440,1999/07/15,2013/08/29,2014/05/06,1
937,AW148VX,Gemella,Grassi,65,Jaguar,twelve,262,36000,2010/03/02,2012/09/26,2015/12/10,1
938,EM443YP,Fiordistella,Pepe,71,Mazda,four,68,6795,2011/04/22,2013/08/01,2014/05/19,1
938,ED503SS,Fiordistella,Pepe,71,Isuzu,four,78,6785,1997/12/25,2001/02/08,2013/04/20,1
939,BR237CY,Orante,Neri,77,Toyota,four,70,8358,1991/11/03,2008/02/25,2012/03/16,1
939,EI776PL,Orante,Neri,77,Nissan,six,160,17199,2010/04/13,2011/07/23,2016/03/25,1
940,CJ508NT,Antima,Mazza,28,Peugot,four,97,12440,2009/01/30,2013/10/12,2014/05/27,1
940,DE537OF,Antima,Mazza,28,Mazda,four,84,8845,1994/01/25,2010/11/07,2014/10/27,1
941,DR206HA,Giampietro,Carbone,42,Volvo,four,114,16515,1993/02/16,2008/05/15,2009/08/24,1
941,EE088TA,Giampietro,Carbone,42,Honda,four,101,12945,2011/07/12,2015/04/07,2015/12/05,1
942,CY148TU,Bonella,Leone,20,Toyota,four,116,11199,2003/09/29,2004/09/14,2007/08/17,2
942,EQ617IS,Bonella,Leone,20,Honda,four,76,7295,2013/05/09,2014/08/15,2015/12/06,2
943,BY071VV,Corintio,Gatti,18,Nissan,four,69,5499,1998/05/26,2011/03/31,2015/11/05,3
943,DR387RA,Corintio,Gatti,18,Bmw,four,101,16430,2007/06/03,2013/09/18,2014/09/10,3
944,EZ774LR,Idolo,Milani,29,Isuzu,four,70,16500,2009/02/07,2009/12/14,2014/06/28,1
944,DC462JI,Idolo,Milani,29,Volvo,four,114,22625,2004/01/11,2013/03/05,2014/07/11,1
945,EA142PE,Neride,Vitale,18,Nissan,four,97,8949,2001/04/07,2011/03/29,2011/10/27,2
945,BO344XU,Neride,Vitale,18,Renault,four,68,9295,2003/01/28,2012/04/13,2012/11/25,2
946,CQ570YD,Nepomiceno,Rossetti,72,Mitsubishi,four,116,9959,2003/05/28,2010/04/13,2012/03/19,1
946,DX704WI,Nepomiceno,Rossetti,72,Audi,five,110,18920,2004/06/03,2010/02/28,2012/07/26,1
947,BU234LM,Felicea,Pagano,58,Mitsubishi,four,88,6989,2004/02/13,2012/10/11,2015/06/25,3
947,BV181KU,Felicea,Pagano,58,Saab,four,160,18150,2008/05/26,2013/03/06,2014/04/17,3
948,CY276KV,Clemente,Gatti,71,Toyota,four,56,7898,1997/10/11,2001/12/05,2007/06/24,3
948,BI760PH,Clemente,Gatti,71,Nissan,four,97,8949,1996/07/07,1999/02/13,2007/08/27,3
949,DD880NE,Neldo,Marra,65,Audi,five,110,18920,2000/03/05,2009/11/01,2011/08/18,3
949,AG411ID,Neldo,Marra,65,Toyota,four,70,7198,2008/11/19,2010/04/19,2012/10/25,3
950,BQ320QN,Calliope,Palmieri,77,Toyota,four,62,6338,1994/07/27,2011/03/30,2015/11/10,3
950,EO850XP,Calliope,Palmieri,77,Saab,four,160,18150,1995/12/01,2004/04/02,2008/01/11,3
951,AN828FI,Eraclia,Piras,58,Porsche,six,207,32528,2012/12/11,2015/01/13,2016/02/01,2
951,DL705FY,Eraclia,Piras,58,Toyota,four,112,9538,1995/04/24,2010/06/24,2011/09/22,2
951,BS052NV,Eraclia,Piras,58,Dodge,four,68,6229,1990/02/07,2009/03/18,2014/09/28,2
952,CF071IG,Pelagia,Serra,62,Volkswagen,four,68,13845,1997/06/28,2014/07/25,2016/04/25,3
952,DI845HI,Pelagia,Serra,62,Volkswagen,four,52,7995,2000/12/17,2008/01/13,2012/01/11,3
952,BH355AE,Pelagia,Serra,62,Mercedes-benz,five,123,25552,1994/08/16,1998/03/31,2001/02/03,3
953,AB545GA,Girolamo,Esposito,23,Plymouth,four,88,8921,2003/03/09,2008/07/15,2015/06/11,2
953,BQ162ZA,Girolamo,Esposito,23,Subaru,four,69,5118,1993/10/13,1993/11/29,2006/11/17,2
953,AE421WX,Girolamo,Esposito,23,Saab,four,110,15510,1997/04/18,2003/10/21,2012/08/01,2
954,AV166PT,Spartaca,Martinelli,45,Toyota,four,70,6938,1996/04/03,2011/04/21,2014/06/05,3
954,AE386BW,Spartaca,Martinelli,45,Mitsubishi,four,116,9279,2012/07/27,2014/12/27,2015/05/22,3
954,AH444SL,Spartaca,Martinelli,45,Mazda,two,101,11845,1989/09/06,1993/01/16,1997/01/25,3
955,EG487ED,Emilio,Parisi,45,Mitsubishi,four,145,14869,1989/12/07,2010/03/24,2016/01/31,3
955,AV851DX,Emilio,Parisi,45,Mazda,four,68,6695,1991/04/22,2012/12/10,2016/02/23,3
955,CL734NM,Emilio,Parisi,45,Volkswagen,four,85,8495,1991/08/13,2007/01/02,2007/02/21,3
956,CX701PU,Oneto,Grasso,30,Peugot,four,95,13200,2002/12/01,2012/04/13,2015/04/27,3
956,BU868PC,Oneto,Grasso,30,Chevrolet,three,48,5151,2000/08/07,2013/05/03,2014/01/14,3
956,DL741GK,Oneto,Grasso,30,Bmw,six,121,24565,2009/12/27,2012/05/30,2013/05/26,3
957,CJ543RM,Moraldo,Mariani,26,Mitsubishi,four,102,7689,2000/04/18,2005/12/28,2007/09/19,2
957,DY808OV,Moraldo,Mariani,26,Mazda,four,68,7395,1998/08/11,2002/02/22,2007/06/30,2
957,BD685YH,Moraldo,Mariani,26,Chevrolet,three,48,5151,2004/06/27,2009/12/31,2010/10/05,2
958,DK304IQ,Pasquina,Romeo,18,Honda,four,76,7129,1990/06/17,2003/08/17,2014/10/15,1
958,ED135IY,Pasquina,Romeo,18,Volvo,six,106,22470,2001/05/22,2006/09/23,2015/08/13,1
958,CP824JP,Pasquina,Romeo,18,Honda,four,101,12945,1993/01/04,2002/05/22,2015/04/30,1
959,EK432XI,Libertas,Aiello,36,Dodge,four,102,8558,2002/09/01,2003/03/25,2010/11/15,2
959,DS667AS,Libertas,Aiello,36,Toyota,four,116,8449,2004/02/27,2004/07/02,2015/11/18,2
959,CZ027YC,Libertas,Aiello,36,Subaru,four,94,10198,2005/09/12,2007/06/13,2014/01/02,2
960,CJ136PB,Adeodata,Ferrari,77,Plymouth,four,145,12764,2006/10/19,2016/02/22,2016/03/08,1
960,CU604XG,Adeodata,Ferrari,77,Nissan,six,200,19699,1994/09/14,2000/05/10,2015/09/06,1
960,CJ744ZP,Adeodata,Ferrari,77,Porsche,four,143,22018,2000/04/15,2013/11/20,2015/07/15,1
961,CJ077GK,Alvise,Pinna,46,Volvo,four,162,18420,1995/11/14,2003/12/11,2010/05/04,1
961,CI153UJ,Alvise,Pinna,46,Bmw,six,182,36880,1998/02/07,1998/06/26,2000/11/17,1
961,AY268OK,Alvise,Pinna,46,Volvo,six,134,21485,2006/05/01,2011/10/10,2013/03/17,1
962,DL778DV,Amaranta,Marchi,77,Toyota,four,62,7898,1990/12/22,1993/08/16,2014/07/03,3
962,DV136SY,Amaranta,Marchi,77,Subaru,four,82,9233,2010/05/07,2013/11/19,2015/09/18,3
962,CU067WA,Amaranta,Marchi,77,Peugot,four,95,17075,2006/03/09,2015/01/01,2015/09/05,3
963,EZ511DM,Arcido,Monti,35,Plymouth,four,68,6229,2000/03/05,2014/05/15,2014/08/22,1
963,CL837WG,Arcido,Monti,35,Toyota,four,70,7198,1998/08/14,2010/04/26,2012/03/08,1
963,EH822QM,Arcido,Monti,35,Toyota,four,112,9538,2001/06/17,2011/12/06,2014/11/27,1
964,AY723VQ,Febea,Lorusso,26,Mercedes-benz,eight,155,34184,1999/10/13,2004/06/09,2009/03/31,1
964,AK403PD,Febea,Lorusso,26,Honda,four,60,5399,2002/07/30,2012/03/30,2012/10/18,1
964,EZ330EW,Febea,Lorusso,26,Subaru,four,73,7053,2008/09/13,2016/04/13,2016/04/20,1
965,CL054GW,Bellisario,De Simone,23,Subaru,four,111,11259,2005/07/25,2011/07/24,2015/01/20,1
965,CK264QF,Bellisario,De Simone,23,Volkswagen,four,68,13845,1999/06/04,2009/08/05,2009/10/31,1
965,CM515AH,Bellisario,De Simone,23,Bmw,four,101,16925,2000/02/17,2016/03/16,2016/03/28,1
966,DS782PC,Geppino,De Rosa,30,Toyota,four,70,8358,1996/08/07,2004/05/31,2010/08/13,3
966,EJ281IY,Geppino,De Rosa,30,Volkswagen,four,85,7975,1994/10/21,1998/10/09,1999/12/01,3
966,DN527ZD,Geppino,De Rosa,30,Bmw,four,101,16430,1995/11/04,1998/07/22,2004/09/27,3
967,AI076RQ,Isnardo,Farina,32,Volkswagen,four,52,7775,1997/05/07,2004/11/05,2010/04/17,1
967,AR116PZ,Isnardo,Farina,32,Nissan,four,69,6649,2010/06/25,2014/01/17,2014/03/28,1
967,BU070WL,Isnardo,Farina,32,Volkswagen,four,68,9495,2002/12/13,2007/12/16,2009/10/20,1
968,EQ208HP,Lisella,Barone,43,Mazda,four,64,10795,1998/06/20,2013/04/17,2014/10/17,1
968,AW873VT,Lisella,Barone,43,Nissan,four,69,7999,2006/12/12,2009/12/27,2010/10/26,1
968,DD514NE,Lisella,Barone,43,Mitsubishi,four,145,14869,2009/08/31,2010/09/17,2014/12/11,1
969,EF552KW,Deanira,Mazza,69,Toyota,four,116,17669,1995/02/28,1998/07/28,2003/10/02,3
969,EU658FF,Deanira,Mazza,69,Toyota,four,70,8238,2005/11/17,2007/04/08,2010/11/29,3
969,AK687JX,Deanira,Mazza,69,Volkswagen,four,85,8495,2000/06/15,2005/12/28,2009/06/30,3
970,AZ481SO,Biagino,Colombo,57,Toyota,four,116,9989,1991/01/19,1992/08/03,2009/03/12,2
970,CK653ZK,Biagino,Colombo,57,Bmw,six,121,20970,2002/07/06,2007/06/10,2010/07/22,2
970,BJ557AJ,Biagino,Colombo,57,Peugot,four,95,13860,2006/01/25,2008/08/27,2011/11/29,2
971,DT102VT,Conetta,Orlando,34,Mitsubishi,four,88,8499,1998/04/22,1999/10/11,2013/10/07,1
971,AC734BR,Conetta,Orlando,34,Mitsubishi,four,145,14869,1991/05/30,1998/01/27,2003/10/31,1
971,EY714PH,Conetta,Orlando,34,Mitsubishi,four,88,6989,2010/05/02,2012/03/24,2014/11/09,1
972,CG843QN,Spirito,Zanetti,19,Subaru,four,111,11694,1992/12/29,1997/03/06,1999/09/19,3
972,BB616FT,Spirito,Zanetti,19,Bmw,four,101,16430,2009/05/02,2010/10/01,2014/06/19,3
972,DZ121RR,Spirito,Zanetti,19,Toyota,four,116,9989,2013/04/22,2013/12/30,2014/11/02,3
973,AZ522DZ,Florentia,Donati,18,Mitsubishi,four,68,6669,2012/07/25,2015/07/20,2015/09/27,1
973,CI525WI,Florentia,Donati,18,Toyota,four,70,6938,2013/02/21,2015/04/01,2015/06/07,1
973,AJ065QC,Florentia,Donati,18,Chevrolet,four,70,6295,1993/09/05,2015/04/25,2016/01/31,1
974,BI672AB,Giuntino,Marchi,48,Nissan,six,200,19699,1990/01/21,2013/05/01,2015/05/25,2
974,DI836HL,Giuntino,Marchi,48,Toyota,four,112,9298,1997/10/20,2000/02/20,2005/01/18,2
974,EI384HJ,Giuntino,Marchi,48,Toyota,four,62,8778,2004/09/20,2009/12/14,2011/10/04,2
975,EB161VH,Severiana,Piccolo,49,Mercedes-benz,eight,184,45400,2006/05/04,2014/11/08,2015/10/04,2
975,DB377QN,Severiana,Piccolo,49,Plymouth,four,102,7957,2001/12/07,2009/11/03,2013/01/22,2
975,CQ607ZE,Severiana,Piccolo,49,Saab,four,160,18620,1996/01/01,2003/07/25,2010/08/08,2
976,CX304KA,Gaspare,Ferrari,31,Porsche,six,207,37028,1989/03/29,1992/07/12,2003/05/12,2
976,AV863BS,Gaspare,Ferrari,31,Volvo,six,134,21485,2012/03/05,2013/11/28,2015/06/05,2
976,ET574CI,Gaspare,Ferrari,31,Honda,four,86,7895,2009/11/20,2012/07/01,2013/09/18,2
977,BG414XG,Fleris,Moro,69,Nissan,four,97,9549,2010/04/23,2011/06/17,2013/03/01,2
977,CL457CZ,Fleris,Moro,69,Mazda,two,101,13645,2004/01/21,2008/11/16,2014/08/07,2
977,BG462JM,Fleris,Moro,69,Honda,four,86,8845,1994/04/25,1997/04/13,1997/05/07,2
978,CV252FH,Alighieri,Franco,52,Nissan,four,97,8949,1989/08/29,2008/01/07,2013/10/03,1
978,BD744BH,Alighieri,Franco,52,Dodge,four,68,6229,2012/05/24,2014/09/29,2014/10/04,1
978,AN288YD,Alighieri,Franco,52,Volvo,four,162,18950,2012/04/16,2012/10/05,2015/06/29,1
979,AY050OK,Rediano,Giordano,75,Dodge,four,88,8921,1993/07/16,2014/10/21,2015/12/27,3
979,ES364MD,Rediano,Giordano,75,Saab,four,110,11850,1999/10/30,2001/02/12,2006/04/04,3
979,DC468HV,Rediano,Giordano,75,Nissan,four,69,7499,1999/03/29,2002/09/14,2015/12/28,3
980,CH072XU,Medoro,Giordano,47,Saab,four,160,18150,1990/03/29,1992/11/28,2014/07/08,2
980,EQ408KZ,Medoro,Giordano,47,Bmw,six,121,20970,2006/11/13,2011/10/14,2013/02/23,2
980,BH865YG,Medoro,Giordano,47,Mitsubishi,four,145,14869,1999/01/12,2003/11/21,2014/10/04,2
981,AZ278MV,Nazario,Galli,72,Dodge,four,68,7609,1991/08/29,2006/01/25,2011/09/06,1
981,EC331UK,Nazario,Galli,72,Subaru,four,73,7053,2010/04/18,2011/03/16,2015/08/30,1
981,BI023MS,Nazario,Galli,72,Chevrolet,four,70,6575,2003/03/27,2011/08/19,2012/11/05,1
982,DO353SV,Filicardo,Russo,27,Nissan,four,97,9549,1993/07/23,2013/10/24,2015/05/10,3
982,CL728SP,Filicardo,Russo,27,Subaru,four,73,7603,1999/04/02,2013/08/15,2015/10/29,3
982,CZ204JV,Filicardo,Russo,27,Subaru,four,82,8013,1995/04/20,2009/04/14,2015/11/14,3
983,EN452OX,Doranda,De Angelis,34,Subaru,four,82,7126,2004/04/17,2007/06/07,2015/07/29,2
983,EK406KP,Doranda,De Angelis,34,Audi,four,102,13950,2012/01/16,2012/07/29,2016/04/14,2
983,EE435DL,Doranda,De Angelis,34,Isuzu,four,78,6785,2000/05/26,2000/12/15,2014/12/31,2
984,CH775HA,Uldarico,Amato,71,Porsche,eight,288,16500,2002/05/15,2015/09/08,2015/11/22,1
984,AB833JC,Uldarico,Amato,71,Volkswagen,four,88,12290,2007/08/02,2009/04/03,2015/10/22,1
984,EO022BV,Uldarico,Amato,71,Audi,five,115,17450,1997/08/30,1998/09/26,2000/04/26,1
985,BZ150MY,Orsella,Martinelli,19,Toyota,four,62,6338,2003/09/15,2005/01/20,2013/12/31,3
985,CD220NN,Orsella,Martinelli,19,Saab,four,160,18150,2004/04/18,2008/06/10,2015/07/25,3
985,AP302PF,Orsella,Martinelli,19,Mitsubishi,four,68,6669,2007/12/29,2014/11/12,2016/01/20,3
986,CG236JY,Irlanda,Giordano,35,Nissan,four,55,7099,1995/08/17,2004/03/31,2012/01/05,3
986,AG273VP,Irlanda,Giordano,35,Volvo,four,114,15985,2005/05/12,2014/05/16,2015/07/28,3
986,DK675KV,Irlanda,Giordano,35,Honda,four,76,6529,2007/06/20,2008/10/20,2011/01/27,3
987,CL244OW,Selma,Perrone,28,Volkswagen,four,90,11595,1991/03/01,1997/04/29,2008/12/10,1
987,BP566YH,Selma,Perrone,28,Toyota,four,70,8358,2003/01/12,2007/06/07,2016/02/01,1
987,AF140UA,Selma,Perrone,28,Toyota,four,92,10898,1994/03/17,2014/08/11,2016/02/25,1
988,EB465WZ,Agrippino,Ricciardi,49,Alfa-romero,four,111,16500,2001/12/27,2013/12/08,2014/05/04,2
988,EU545AU,Agrippino,Ricciardi,49,Dodge,four,68,6692,2010/02/27,2011/10/23,2013/09/23,2
988,BX603FS,Agrippino,Ricciardi,49,Subaru,four,82,9233,1989/02/15,2013/05/01,2014/05/26,2
989,BF726CD,Orelia,Martinelli,36,Mazda,two,101,11845,1994/11/05,2014/07/28,2015/12/03,2
989,DN025CF,Orelia,Martinelli,36,Isuzu,four,70,16500,1990/01/27,1993/08/13,2005/02/09,2
989,DT340SW,Orelia,Martinelli,36,Bmw,four,101,16430,1999/01/23,2004/12/19,2007/07/23,2
990,DQ480DD,Veneta,Ruggiero,58,Mazda,four,68,6695,2010/01/18,2010/05/01,2011/09/16,1
990,EO041FK,Veneta,Ruggiero,58,Volkswagen,four,100,9995,1992/12/21,1994/08/25,2014/02/26,1
990,AH084VI,Veneta,Ruggiero,58,Mazda,four,84,11245,2010/04/10,2012/01/20,2013/10/30,1
991,AZ527PW,Quintiliana,Bianchi,24,Dodge,four,88,8921,2000/06/16,2002/10/26,2012/04/12,1
991,EO370MH,Quintiliana,Bianchi,24,Porsche,six,207,32528,2011/08/23,2012/01/10,2014/03/05,1
991,DH784SZ,Quintiliana,Bianchi,24,Bmw,four,101,16925,2007/10/03,2008/06/08,2014/08/07,1
992,BF348ZK,Leonoro,Palumbo,36,Nissan,six,160,17199,1991/03/10,2005/08/12,2009/11/05,2
992,EI332VN,Leonoro,Palumbo,36,Nissan,six,152,13499,1991/01/04,2011/01/18,2014/05/26,2
992,AQ310AX,Leonoro,Palumbo,36,Bmw,six,182,36880,1992/01/27,2004/10/06,2008/08/26,2
993,AF124SP,Olivetto,Grassi,72,Mitsubishi,four,145,14489,2013/07/10,2014/07/14,2014/11/13,3
993,BS020FE,Olivetto,Grassi,72,Peugot,four,95,13860,2009/02/23,2012/04/30,2015/03/09,3
993,BS888OK,Olivetto,Grassi,72,Dodge,four,68,6229,1995/02/04,2010/08/18,2012/11/15,3
994,CS586BP,Cataldino,Morelli,57,Renault,four,68,9895,2013/06/02,2013/08/15,2015/07/16,3
994,EI727OC,Cataldino,Morelli,57,Toyota,six,161,16558,2005/06/28,2013/01/20,2014/04/25,3
994,CF385BL,Cataldino,Morelli,57,Nissan,six,200,19699,2010/06/06,2016/02/07,2016/04/19,3
